card__link href,card__image src,card__size,card__title,card__button,brand_name,brand_country,brand_description
"https://cigarday.ru/sigary/total-flame/total-flame-dark-line-world-trip/","https://cigarday.ru/images/cms/thumbs/a9e93cb5c74b84d72424eb5696138f6989a03bbc/total-flame-dark-line-world-trip-sigara_auto_56_png_5_80.png","165 мм × 56 RG","Total Flame Dark Line World Trip","2 400 ₽","Total Flame","Dominican Republic","Доминиканский бренд с яркими и интенсивными вкусами."
"https://cigarday.ru/sigary/dominican-estates/dominican-estates-classic-pyramide/","https://cigarday.ru/images/cms/thumbs/fc5d4c316a2c09f03ad00d881da9c9c688f2d030/dominican-estates-classic-pyramid_auto_56_png_5_80.png","155 мм × 52 RG","Dominican Estates Classic Pyramide","1 760 ₽","Dominican Estates","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/casa-turrent/casa-turrent-cuba-robusto/","https://cigarday.ru/images/cms/thumbs/128aa314b1478c9f1c909b0b854fb3f35709111f/casa-turrent-cuba-robusto_auto_56_png_5_80.png","140 мм × 54 RG","Casa Turrent Cuba Robusto","1 800 ₽","Casa Turrent","Mexico","Мексиканский бренд, основанный в 1880 году. Известен своими традиционными методами производства."
"https://cigarday.ru/sigary/bossner/bossner-long-panatela-001/","https://cigarday.ru/images/cms/thumbs/e8daa533d84b57d96f40066611b69e46184eee28/bossner-long-panatela-001_auto_56_png_5_80.png","190 мм × 39 RG","Bossner Long Panatela 001","2 700 ₽","Bossner","Germany","Немецкий бренд, производящий сигары с европейскими традициями."
"https://cigarday.ru/sigary/oliva/oliva-serie-v-melanio-maduro-figurado/","https://cigarday.ru/images/cms/thumbs/4a5fbe0bfeec3adec4a09c387c9c6d069bcc46f8/oliva-serie-v-melanio-maduro-figurado_auto_56_png_5_80.png","165 мм × 52 RG","Oliva Serie "V" Melanio Maduro Figurado","3 410 ₽","Oliva","Nicaragua","Никарагуанский бренд, основанный в 1886 году. Известен своими качественными сигарами."
"https://cigarday.ru/sigary/diamond-crown/diamond-crown-black-diamond-radiant/","https://cigarday.ru/images/cms/thumbs/304d63f69eb47ca0b035be3985ed00436d764f42/diamond-crown-black-diamond-radiant_auto_56_png_5_80.png","114 мм × 54 RG","Diamond Crown Black Diamond Radiant","5 550 ₽","Diamond Crown","Unknown","Информация о бренде недоступна"
"https://cigarday.ru/sigary/santa-damiana/santa-damiana-classic-corona/","","140 мм × 45 RG","Santa Damiana Classic Corona","1 690 ₽","Santa Damiana","Dominican Republic","Доминиканский бренд, известный своими традиционными методами производства."
"https://cigarday.ru/sigary/total-flame/total-flame-bright-line-world-trip/","","165 мм × 56 RG","Total Flame Bright Line World Trip","2 400 ₽","Total Flame","Dominican Republic","Доминиканский бренд с яркими и интенсивными вкусами."
"https://cigarday.ru/sigary/vegafina/vegafina-classic-short-robusto-tube/","","105 мм × 50 RG","VegaFina Classic Short Robusto Tube","1 950 ₽","Vegafina","Dominican Republic","Доминиканский бренд, производящий доступные сигары с классическими вкусами."
"https://cigarday.ru/sigary/caldwell/caldwell-midnight-express-jokey-club-robusto/","","127 мм × 50 RG","Caldwell Midnight Express Joсkey Club Robusto","2 570 ₽","Caldwell","Dominican Republic","Доминиканский бренд, основанный Robert Caldwell. Известен своими инновационными смесями."
"https://cigarday.ru/sigary/caldwell/caldwell-long-live-the-king-petite-double-wide-short-churchill/","","152 мм × 52 RG","Caldwell Long Live The King Petite Double Wide Short Churchill","2 250 ₽","Caldwell","Dominican Republic","Доминиканский бренд, основанный Robert Caldwell. Известен своими инновационными смесями."
"https://cigarday.ru/sigary/horacio/horacio-colosso/","","140 мм × 60 RG","Horacio Colosso","2 320 ₽","Horacio","Dominican Republic","Доминиканский бренд, названный в честь известного производителя сигар."
"https://cigarday.ru/sigary/davtian/davtian-primus-robusto-gordo/","","127 мм × 54 RG","Davtian Primus Robusto Gordo","1 380 ₽","Davtian","Armenia","Армянский бренд, производящий сигары с местными традициями."
"https://cigarday.ru/sigary/guantanamera/guantanamera-cristales-20-aniversario-limited-edition/","","150 мм × 41 RG","Guantanamera Cristales 20 Aniversario Limited Edition","1 580 ₽","Guantanamera","Cuba","Кубинский бренд, названный в честь популярной кубинской песни. Производит доступные сигары."
"https://cigarday.ru/sigary/pelo-de-oro/sigary-pelo-de-oro-unau/","","124 мм × 56 RG","Pelo de Oro Unau","1 600 ₽","Pelo de Oro","Cuba","Кубинский бренд, производящий сигары с золотистым табаком."
"https://cigarday.ru/sigary/horacio/horacio-maduro-viii/","","95 мм × 54 RG","Horacio Maduro VIII","1 890 ₽","Horacio","Dominican Republic","Доминиканский бренд, названный в честь известного производителя сигар."
"https://cigarday.ru/sigary/ashton/ashton-cabinet-selection-tres-petit/","","102 мм × 42 RG","Ashton Cabinet Selection Tres Petit","2 480 ₽","Ashton","Dominican Republic","Американский бренд, производящий сигары в Доминиканской Республике. Известен своим качеством."
"https://cigarday.ru/sigary/casa-turrent/casa-turrent-1880-colorado-coronita/","","101 мм × 35 RG","Casa Turrent 1880 Colorado Coronita","1 430 ₽","Casa Turrent","Mexico","Мексиканский бренд, основанный в 1880 году. Известен своими традиционными методами производства."
"https://cigarday.ru/sigary/alfambra/alfambra-serie-clasica-churchill/","","180 мм × 48 RG","Alfambra Serie Clasica Churchill","1 570 ₽","Alfambra","Dominican Republic","Доминиканский бренд с традиционными методами производства."
"https://cigarday.ru/sigary/caldwell/caldwell-blind-mans-bluff-maduro-toro/","","152 мм × 52 RG","Caldwell Blind Mans Bluff Maduro Toro","1 950 ₽","Caldwell","Dominican Republic","Доминиканский бренд, основанный Robert Caldwell. Известен своими инновационными смесями."
"https://cigarday.ru/sigary/brick-house/brick-house-mighty-mighty-double-connecticut/","","159 мм × 60 RG","Brick House Mighty Mighty Double Connecticut","2 250 ₽","Brick House","Nicaragua","Никарагуанский бренд, производящий доступные сигары с классическими вкусами."
"https://cigarday.ru/sigary/santa-damiana/santa-damiana-classic-corona/","https://cigarday.ru/images/cms/thumbs/45f5a54fd8d3d8e187bc5f95ce62854905a23fe0/santa-damiana-classic-corona_auto_56_png_5_80.png","140 мм × 45 RG","Santa Damiana Classic Corona","1 690 ₽","Santa Damiana","Dominican Republic","Доминиканский бренд, известный своими традиционными методами производства."
"https://cigarday.ru/sigary/total-flame/total-flame-bright-line-world-trip/","https://cigarday.ru/images/cms/thumbs/64ef51ea51641c26b26ccdcc570c22e39ac83c31/165-total-flame-bright-line-world-trip_auto_56_png_5_80.png","165 мм × 56 RG","Total Flame Bright Line World Trip","2 400 ₽","Total Flame","Dominican Republic","Доминиканский бренд с яркими и интенсивными вкусами."
"https://cigarday.ru/sigary/vegafina/vegafina-classic-short-robusto-tube/","https://cigarday.ru/images/cms/thumbs/55d4f5b9302d063bda395c4ae9b8cb2b67258eb8/vegafina_classic_short_robusto_tube_auto_56_jpg_5_80.jpg","105 мм × 50 RG","VegaFina Classic Short Robusto Tube","1 950 ₽","Vegafina","Dominican Republic","Доминиканский бренд, производящий доступные сигары с классическими вкусами."
"https://cigarday.ru/sigary/caldwell/caldwell-midnight-express-jokey-club-robusto/","https://cigarday.ru/images/cms/thumbs/d27f1951b6c659a113e84288719a107c4e2e070e/caldwell-midnight-express-jokey-club-robusto-min_auto_56_png_5_80.png","127 мм × 50 RG","Caldwell Midnight Express Joсkey Club Robusto","2 570 ₽","Caldwell","Dominican Republic","Доминиканский бренд, основанный Robert Caldwell. Известен своими инновационными смесями."
"https://cigarday.ru/sigary/caldwell/caldwell-long-live-the-king-petite-double-wide-short-churchill/","https://cigarday.ru/images/cms/thumbs/065d06eb80836527f95a19e3a3e4b077a4a76e56/caldwell-long-live-the-king-petite-double-wide-short-churchill-min_auto_56_png_5_80.png","152 мм × 52 RG","Caldwell Long Live The King Petite Double Wide Short Churchill","2 250 ₽","Caldwell","Dominican Republic","Доминиканский бренд, основанный Robert Caldwell. Известен своими инновационными смесями."
"https://cigarday.ru/sigary/horacio/horacio-colosso/","https://cigarday.ru/images/cms/thumbs/5b86e56a85e812168158339c0a5b924143fe724f/horacio-colosso_auto_56_png_5_80.png","140 мм × 60 RG","Horacio Colosso","2 320 ₽","Horacio","Dominican Republic","Доминиканский бренд, названный в честь известного производителя сигар."
"https://cigarday.ru/sigary/davtian/davtian-primus-robusto-gordo/","https://cigarday.ru/images/cms/thumbs/4ae829a2548c56e97b19564a79c1bf9a283d9512/davtian_primus_robusto_gordo_sigara_auto_56_png_5_80.png","127 мм × 54 RG","Davtian Primus Robusto Gordo","1 380 ₽","Davtian","Armenia","Армянский бренд, производящий сигары с местными традициями."
"https://cigarday.ru/sigary/guantanamera/guantanamera-cristales-20-aniversario-limited-edition/","https://cigarday.ru/images/cms/thumbs/009c43e55b7ec3e5ec3dbdce853a8fa7256b872a/guantanamera-cristales-20-aniversario-limited-edition_auto_56_png_5_80.png","150 мм × 41 RG","Guantanamera Cristales 20 Aniversario Limited Edition","1 580 ₽","Guantanamera","Cuba","Кубинский бренд, названный в честь популярной кубинской песни. Производит доступные сигары."
"https://cigarday.ru/sigary/pelo-de-oro/sigary-pelo-de-oro-unau/","https://cigarday.ru/images/cms/thumbs/4d0fa27e03eeee8451df428bfd0698df984a7343/pelo-de-oro-unau_auto_56_png_5_80.png","124 мм × 56 RG","Pelo de Oro Unau","1 600 ₽","Pelo de Oro","Cuba","Кубинский бренд, производящий сигары с золотистым табаком."
"https://cigarday.ru/sigary/horacio/horacio-maduro-viii/","https://cigarday.ru/images/cms/thumbs/7322589add4cbafd2c4962154a0d8c36b943ed8d/horacio-maduro-viii_auto_56_png_5_80.png","95 мм × 54 RG","Horacio Maduro VIII","1 890 ₽","Horacio","Dominican Republic","Доминиканский бренд, названный в честь известного производителя сигар."
"https://cigarday.ru/sigary/ashton/ashton-cabinet-selection-tres-petit/","https://cigarday.ru/images/cms/thumbs/76d89bbc5338801eb8e26d470707d742127d1620/ashton-cabinet-selection-tres-petit-min1_auto_56_png_5_80.png","102 мм × 42 RG","Ashton Cabinet Selection Tres Petit","2 480 ₽","Ashton","Dominican Republic","Американский бренд, производящий сигары в Доминиканской Республике. Известен своим качеством."
"https://cigarday.ru/sigary/casa-turrent/casa-turrent-1880-colorado-coronita/","https://cigarday.ru/images/cms/thumbs/e1e8ec6b99ffcdfe29ccc05ea9033c589dc32e55/casa-turrent-1880-colorado-coronita_auto_56_png_5_80.png","101 мм × 35 RG","Casa Turrent 1880 Colorado Coronita","1 430 ₽","Casa Turrent","Mexico","Мексиканский бренд, основанный в 1880 году. Известен своими традиционными методами производства."
"https://cigarday.ru/sigary/alfambra/alfambra-serie-clasica-churchill/","https://cigarday.ru/images/cms/thumbs/7e0cb5e61583d38debd6d5047dd87c27ce253460/alfambra-serie-clasica-churchill_auto_56_png_5_80.png","180 мм × 48 RG","Alfambra Serie Clasica Churchill","1 570 ₽","Alfambra","Dominican Republic","Доминиканский бренд с традиционными методами производства."
